,title,price,link_item,discount,sales,category,revenue
0,Áo vest nữ blazer hàn quốc [HÀNG CAO CẤP] form chuẩn công sở dễ phối đồ,299000,https://tka.tiki.vn/pixel/pixel?data=LjVLhvR7GoX6HxxwfAz6WBYQToencQjrtmBhWbz9xyxzkuBGp8zyBwCYv7muFFIh8H0_yzcbcSFFeSs8UK0msyz8GdwmjTBG_8oDeP1R-WeOYDfmzGEkPuVBNuRdmi6G8uAHHyXKCPRaul4vKHNw5mZwDJ3GGjaj-lZ7_cPdVZz5kL9svIaTzbzURJpwteDcV5fp4onjOD8HSF2rqVpfrJEC3u-7ar4YoktmHNNUs3fr2MLT9xkILY2YGKeDz-e0YqAHbUuRVrItHVbW7hrEQEckEUcSWCp56co9Jlj_oZESWCv3jXy27MShqXgfjnVBtAZpPaynxFuYJ2GsNVn-1dB_7YEj-MduZFXlAMnVcEmcUXoroQ3pVxsqYDy1FBpByXokpFft1xIcz44sTHvKb8DHKqbKDLo6JNXmB5VT-261iLs0HkSV8EorAa5nDJn9Lp8u-aD8ABst_5dhmiJRhBlf0fm-hnxESunW1cr0Lj3WSOrWQYuE5r8isZenSkSpLQsUF-SW_5c4sIr56hYLj557M8Bfl2AuB4nQFy9AcQ0VACDO7X4vdUeYGFVZQ9cz23DyEsBP5i1_hVwchKlKn3-DhACFcx98fhc71dhfWu6adxY5QynE9vvKs_REh5K5_N8FN5aR2uVWl4P_c9Uc3satDum2p8-8yEJhbMLckOObskWNYugmXtDpWF3GHLzLTo7vfqLt-YER7KbK7mNQ0bNELamN0bA_gII4fbmX0momVOvCIl5eVvt3sY5GYl6A53hzNL43vzoaF3dlG-wJuVQ9IiRMUT_gFUkQDQf8ehXQNFJtM1oOdZq2wVoJ8u2tFGkpD6CKKfpE0YMUKR4sFURVGkQTs9_RCaRW7boauILQ7MyjOIEeEJcMAvb-ItrKxzHqUMsEH1dg8jZXRo_VmNM4R-vNYCmiRdOXhz1xdpNpQjBdH4t2DHHlLv08_K_Yx7UElNF6SDm-3h1ZCco1e6B4rKde3TK_upt5ZBDr29mx1dyU4PhuFuH9M7CifFPv-ZR-aiBf9rm1Z6vwSQ5rF08Pw0Tik6IFvBdOhmlZGZG1uQCkH6i9KpaDJsIyrrA1DHla3BjpOkaQabSDuPkF10alALlcuadRuKn9WxW-Bhx_RaWHGXVAN5gfRlN_1lZ63418xQRCW9xZ0kB6lY_HxX-HAw&reqid=trBycLncn6r5bT19&type=CLICK&pos=1,-44%,97.0,aokhoacnu,29003000.0
1,"Áo khoác gió cách nhiệt GOKING, form unisex cho nữ nam. Ngoài vải dù, trong lót vải cào cách nhiệt, chống nắng gió lạnh, giữ ấm cơ thể",235000,https://tka.tiki.vn/pixel/pixel?data=ODerqHduc-HCzbiIvFORBBeNYx6ttSAPzOGtkPweqAIAwKbX94agR0x0jFNDJhqLJ2eC3O1lpDksJt-ppu0XfFZylEA0JV8ynluAUnNOlA9lh9ziO77pGLErqPo9Y0jLuXIm8cCxSAF4Vpu7y2MhsCqGFCxzVWGISGZK9qnt-i8incPRXpOI4tAGhXshS5CXHs7yE_t26rUJq6KkyMb3aLZolx6kCfTl2KPjywDbClqAF_Nt1SjOmiqadQsoF5tOuAG_fjQndOW1OussOcrcnY6AUprWMPM3k0eIcx8WzEIwLH2st3lL10TBJhaUeGcAPuJU5bdjOi6ujQ05JsZBaFKEQpca7GzrHh5FiKqom7YMIZQYL52q88fEVYswcbzAGdKBewgBd9GL1cA-pUbTqXlg3sStVyh1Z4oaVNlZMmuv-pCwVgoCpU8pDuWoQkz9dF9Z2f_nN1VCYMSGGtQS05TQYMJSOjqUvvJJwzCbVPHB8f9k1aBFAnb41k9xN_El8WCOI0EwA0FMJxyxnctC-GssFmdhuY7m8glTQsdI4mdr1UEtP-zOHWz2BR-JzfqgdhrAfsVqbWVx27-D78WyggGD2WSJohoSEkmEKCG6l3Ao5sxHYWkr1Ll-UrPxCEt4EApe-CPO3Oax80GUK8kb1i8dwMX_WhHBM1bDLD71qka3F-V4IrjWxxNkFmJzL-d3Q4hQRn4g7-WmK869WI13KqruR9bTR4lubmHDX9AsrL_4jCWpdexlbFMUK6v98IC7g2KhQI6GRkGpEiG0fSJJyZdgKdiXDUwa09l8evMkl6lw16hsufn4WlxD_kU721oJoSqO9ynifY5ENO8rsIelGpHv7RQRC45ZHqQtNE1Pc3mLVrnf2gf4WF2gZTdiQ4Fd5V9INX_RQ8sdT8hjxzuZXbFUM2VuWt_IQnJW_1u8Q8qDNKdzuM8ixvTZg_BtM3JPEbnHBK8XEGYdKgBXkxAdjznyTwrvXFtgo2en_sDjKgQmwXaW-98e-BsFpYhhwSlCNwYTOkqsOKxYvraN-m4BFzXUS3WFsU_FgHageMe_SbFEQUHrD8VG97rT1QBEHAFYMteLMbLaKbmHtsK1BRjYntESmeB99Buo8bMdYPoOWeRywzj52_z3-XCr3t-VPWiogOSk33PUjk_f9GoN0Xpwbk2dM8WHt7tBmlb0ZhKw7HNGCDwN4w&reqid=trBycLncn6r5bT19&type=CLICK&pos=2,-48%,89.0,aokhoacnu,20915000.0
2,"Áo Khoác Nữ Đẹp, Áo Khoác Nữ Form Rộng, Áo Khoác Nữ Chống Nắng Chất Nỉ Quảng Châu Cao Cấp Dày Dặn Có Túi Trong Tay Xỏ Ngón Thương Hiệu Baw AK92 (Hình thật shop tự chụp)",150000,https://tka.tiki.vn/pixel/pixel?data=_dF9m3RsRvuY7ZtnNp7xNENKDKDERqlJoGM0tliMmc9cUQAnmDuVP0awtN0xt197vUaRPywQaDb0sf79IVuYonH6GUCKF8ST_Gc9eWPLQDy03Ak11n9kVrQ7X3xc2lqCrxmkvXUm5ODp37KvXlpBhGuHnGbQywojuou45JGuaM1vrZoRfxmIY6VNwnJCa3Mtin9bA6-pQxQtzvgWJWbFgzOEtviaLXCNhTWHl-uK7QuWU2cOzn4OQeqmfPU3nFV0ATRfsakc_B1nT5WUwkMKurObWwsf_rQ_MIC2-JtBId-HjxBgjUibP1K-P9HeUgSVLeN7W4Xd3aCxs1Fkn3mcbBjr64tSszcJ2mv86JBLpdQmKKb-a1XWtJuqUp5dvQ6Mg607wESOS5gR_4qc5bHi6qfZ-Xx8IdtmOvrzkgQZuU77-xphemNsA6HPaqQElHyXJ6DJNwcesPCBx68TwiJXDpCTSkDJDI2soJZF7yDwqDCrdGqgSvgAp0n9QKPKNUi8cGkYOofXfLd0RGxDjoA_ZnuNonSNKB_qPwA-0bYBrmLx6gbRwUokFZoAzkeCpDNMBKf4wBIgPOqmz8GEMhuHE1KykE_N3rBIeg8cYCly5sm335ycj9Cnck7C4wNTXEfxE1hSyp2q3f-0jOs7tzHm4BLmiKOp1iIi111KPh7-OGDYWp3tigBymyJZIM46L9h8TdQyjshcdVx4sksuPvsWAmOWkfOat9wsrhZo3FK3KShfvcVexab5mvYlwv33qRpPXlKO5RUEMlxauPwdRb5j_NDxmcZf_8I_ELw4YzAHVV7R3dwOXOCIuc2XGTNgn4MGqdzhI76pYwl8rn3LU2esk5lMQ7zTG9249inUMnrU3dnSCSKqnY7fRTRZLAGYYSN9xRhdZG6kKxIFahicPKMLKNd4hXV2sFhmksg-NJ6rLvJFaE-gaqoBpi84e-rZ1qfhHANP-viugEtzOtaZHZDACT6aV2GwMyFmaOlM10fCuAUV1ZSJwuzBhPKleA71Ycrunr0akFBTCce5n2IshqoT2DqQsjB3IKjoVtcxCq273_WCDLkP6ApEP24P7ekcG3wFzBTJp26RlDXqf5MFH8HNRiQyTC6gbPIXGy4r2DX-gXrjW9rARA9Gf4DJVIkzXE7uIPV4iGBp6kYz-63qtsGeiQ0yyVLG8_WZk2NIzOgJQQMabGrhTooaQeBshpBakIhI3MofEnOdPmSlQTe5qlRnlDMvHIaWdQBFNq1tY19rECBWHd4jXXLvwrcwQboWCULln4gz0YuSLjChvy-c_EpEVwBee9IdpZM&reqid=trBycLncn6r5bT19&type=CLICK&pos=3,,2.0,aokhoacnu,300000.0
3,Áo Khoác Nữ Cao Cấp Chống Năng Form Lững 2 Sọc,150000,https://tiki.vn/ao-khoac-nu-cao-cap-chong-nang-form-lung-2-soc-p87670862.html?spid=87671086,-44%,8.0,aokhoacnu,1200000.0
4,Áo Len Tăm Cổ 3 Phân Hàng Loại 1 Cao Cấp 344,55500,https://tiki.vn/ao-len-tam-co-3-phan-hang-loai-1-cao-cap-344-p197913047.html?spid=197916024,-11%,26.0,aokhoacnu,1443000.0
5,"Áo khoác len cadigan mỏng cúc đóng dáng dài, áo len mỏng dệt kim dài tay cài khuy nhẹ nhàng cổ chữ V freesize",189000,https://tiki.vn/ao-khoac-len-cadigan-mong-cuc-dong-dang-dai-ao-len-mong-det-kim-dai-tay-cai-khuy-nhe-nhang-co-chu-v-freesize-p201672923.html?spid=201672930,-48%,24.0,aokhoacnu,4536000.0
6,"Áo Khoác Nữ Đẹp, Áo Khoác Nữ Form Rộng, Họa Tiết Gấu Nổi, Áo Khoác Nữ Chống Nắng Quảng Châu Cao Cấp Dày Dặn Có Túi Trong Tay Xỏ Ngón Thương Hiệu Baw KQA30 (Hình thật shop tự chụp)",169000,https://tka.tiki.vn/pixel/pixel?data=qZgVZdYwMJ0WU496Kw-4guRxunxDEhhAuOlP0nB6v1vrAz4emg1WNHITgJb3LudmqQiCUWjaJIxPDcX2q-bS9NDlqUedOfSGrmikDfndQMJuJIahcZ6pygVKDRd_B4u5Jd1m_1NqOk-QMB2KgbXGbzRFRqaBFbELuTbLIisd4zNeArCV69FSjM0Iu52mGHExyXM2mvY-71hDmOiT23RG3fbXs641R9Ei0n4N-H3plAegadME6OKQmaNcx_ZHul0Kk4V22nKuYK3DGIBv3UFGFGZHa9CmlCCjwickSmeSjrHF-nYQugLlHCJrzXvHF31JOX-Upu9mpBZP0-VuLt46eE5YlWh_uZuObGU_K-yDfqOdWPsqqTq8N4VD7VESb5zRzof3cHhms3HKbd8dCGIzQAODvO91AwXGDtqJzvoi-aNE8gpaypYZEw6UfOz5HqFTqQDQs1ofoGHKMsR-UVubNPcGILWuu7yqDZI35ZSlCElbJ3noVncsXOeYO8G22-dmZSmS95P0j2mc66py82VN1qyagt_31KMI2x5F3nKx8Rn1EluhUEi3BG8263foN0jwdvJwaIlr53szaV7l3Kszx_6zWYoaSSW0BNe5xNymH-R83NiWZFrdZbG4-cd2XG0TOJxYqN1BTHAHM-bcHn2gG90zT-Hnu2tz2X3EQRZ1QQKPvFmGea-SRzhoEXjzw1iA56uByiiz8yfC-xXb2k1pkHSOnddmrqS3SI7jEtgkRPVvIARIN_LGs-c76ViYbr1AKerRS3vDnj8cJ2RSJV_0svVs9FCAimsT2DauYTPsWw-F28Gvr46ZyJ9BOSCCMPmFln4lV_LIzfgEm01rmCw6KOAsj-fRT-0IWLhuiEAqXWYN8peM7VyDJq9NykduXdycN9cfvGm4yJZaYmlQOcs_UvGPk_Ov4SW2Gf8G2l2ZLrm5-Buz_ORMVsMwoO0W_7oUeeQVFHMN9kiEYf-l0uxDEOXKn4lxV8GPXkNWUWUzi3yG4l-nA-yxpkv7c5w8t9Jg5V0kiMSLxPb_tK80EtPpQi8uT5oYdNmh39TmXSO32-bgP2Vz_oU4V33vRPych6BL0jGP7N-VvXsWav8WGXcssAdeSC410aFm8liS05rm89RV3GW6KKx15xGDTRzuqZgyyyTfntRCCwRjX2K3kcRItsMOktKxg4L2-i4tly_idweEBeQL5nkzzF1h7Ce33Tx7iiTA6sjI8IHZd4mC7-jw7-HYTXeM-_6yn2RV6JlxPn9MM82xBPQkvDfdmGyJkiup44k8lGItVvVLjINEg5wYWQnrzQEsdk9MP079GrL2om2T&reqid=trBycLncn6r5bT19&type=CLICK&pos=11,-48%,6.0,aokhoacnu,1014000.0
7,Áo Vest Croptop Nữ Dáng Ngắn Cá Tính Áo khoác Blazer Nữ Chất Tuyết Mưa Cao Cấp Hàng Thiết Kế Tay Lỡ Phong Cách Hàn Quốc,169000,https://tka.tiki.vn/pixel/pixel?data=sTkAEPuqSlhBD67ZtaN81pebs_899BcWjkxpneZKS9ssZz3nkczS_6EC0CNLG_ATDR9WIrhOxjrmWAAXTn7tzg1F7foCYQQVAV2XHoJmZ-3ou2cPiKrejQ8qEu6HuhsEgE001KG0mM5UDvuwH8qG13cUkgd_6AhCoi_GgFnC-28HHnKif4m5OHpn2N5Hw4oRmodh3JLv5shQXByMMzoZyG97iwns9XATQ5G0h57Azgb8FW1nFZJHCLGym0tZGrI0aOhIYi-xlvXNHbPl3PO1xtiPIgqDxlzqQfmHqwzF1-upURupzArEb0RgAHP7axYILQEQTqqtteTGkKaI2BpRCBrG0vt4UEJFPNrudnKPex-eq62YdtAqmrFTuyTZhhqZH8MRgRMcd95XLt3dIUGyL0obOgfxJLt1H5GudcyE7O3dvHwcY66EJNmOu16pN82lMAvf4_lMxebRsToipk3gRFnLfC57AGmL-h3LmR1lvitJZT6vYRnRL3hLGv23mZ2QWtpZNnBuyKba20wBl9uVlmPbbpHh9bQC2ZphgQsM9Z7mxVJ2tNxq-gE2mKNenBf1U-4taH7uZ1LCkbpF7KeAHv2RXRqZJ2_WTkQlcNfA7Q_LalZX2A3oUacYTkscGjIDkwnuDBokzFsIN8DF40pr6rF4nNPHjmwrf_fctQYDjxwGs3jVKlavEgYIZ3VmpRjLWwKsnGvRi5PQAR8t8rt0AG5fH4eVYXOmSJ5_qNf4NeviAqdZo5XYUf1CCeZWsaV7B8rcwxxv948Mguqbyeel2DnK2r3dgVgcuZDzGs-BQ1EhdzYzViOIMabR4XavUlnsT4Sg2-eRnac854ph88_eFNYJkSDhvYVW2Af-ysi85-Z3gGFkkwhurCeGkc1fOTG3acvMsAY40fWa_Byb8MyL0jDlb_7hFe9cX4nXOEbdMDh1xa2P4yx_cLTnmsJfPOD_r0LUwiRQTC2qWjVdyWitz2WJny0NoaZ6dnRHoplhCXhuYBlVoqG_ST-3Hz0ZzKHG1z4a3b7atTpYs6gsW20vK8_bk-ni86rYBjWJ2nd9mXPpdLPKh_23QH_iAH3FXkHa8f2lJC0V8Cl4PcnlkxHq8JOae4ZccAr7wlI4jDAAKl0ML-GMf6cyLqAIfEhsqczU2DX0B_tC6zDxQnp0bSeViywS-MBisxeF_wrgGvTPgzj7tf3ntl3wfmXDeAN4dlC9xJVEHrwQ9CtkT3hDPLYx9_9y696u0RihCg&reqid=trBycLncn6r5bT19&type=CLICK&pos=14,,60.0,aokhoacnu,10140000.0
8,Hàng Sẵn_ Áo gile len nữ phiên bản Hàn dáng rộng Hadu shop,159000,https://tiki.vn/hang-san_-ao-gile-len-nu-phien-ban-han-dang-rong-hadu-shop-p196350219.html?spid=196350225,,7.0,aokhoacnu,1113000.0
9,"áo ren mỏng nữ, áo khoác đi biểm phong cách cá tính",140000,https://tiki.vn/ao-ren-mong-nu-ao-khoac-di-biem-phong-cach-ca-tinh-p248419501.html?spid=248419512,,5.0,aokhoacnu,700000.0
