,title,price,link_item,discount,sales,category,revenue
0,Điện Thoại Oppo A17k (3GB/64GB),2370000,https://tka.tiki.vn/pixel/pixel?data=XmWrLv7ERQK7XJ9WhOSmtL2mOFf_KOAms421V0phLhp1WR0tguNKCzvnkD3m9myqqOOnFqZEAmvAHR9ytTgNAGZw8NABp-UBlxZ07Kim0grvlbhxNBbcD_Uns_1KqwvP12gGyrRqTDYJepy02SnaADtB2XW0cZXAJrDuCUUBzCATIAMyAxlFNmm0TGW3GTAV1qfn3aMSXMNmkwUIVuFAQPWkOl0Umz2Ouo55Q0la2xamrngZOtY7OuMJ-H9BF8fb_Oyk98Z8mmUsQo_5V5tH634zXgNfYN3J7xvA5f7u9qNAi-S1tYA2yDUCeLea-ef9TxomQ1KdSRgo-XppPfThVhX5yFXHnRWpBb2PW_rkYO6uG1fOz0-uimcvJ2IkMwfYuNgNDYhv8R3paEltqxHtkhNPh2ggKO245V8ubcAxpR0hMvDmNYgCrpav_Fmh0Pv0G92fvdnl50uxvYi64F4VnXF8fyDQ8mp9o2K4PlBuXIhf_JFF3YO3GWijT0GBdIGvLvctuMZpnkVc3pnBb3mCPecMn9aAHJxFQR4hd6dRlZ33Y6tOskYcBSrIzCGVyVlgWvqtxKb7U0qhQV9OW_na6hkSSsqIUbo-DjRYLHXHr7_bvTs1Yj6MdGKGwuutjZZVO8ausCnfIkPgzDhq6yv9XXD98iIBoiScxtMPbNYX8ikOC-ZsTE3UDue8lqw8xLD00vm2Pfm-yW2Vkmu32Vi0cogFnm_L599fNJn096YhRZTbkDCDwnxu2Nn1KO1SEF8EipcIi3bIRWUhvP3jUX7C24bPXnEhCklrtfMov9QkR0iSPrvfU1hhJZK6lgn_JQqZau_n-Dw9rlpge23-3SzzpGhDOTYHufisfU3GD5TtJFeF7rjE1n1o-eTotLx4gk_WchH6nmKQBW6xyrCUBiH31mPGYyuV2SAyDoLR8nRe1TzgrA1DwBOhkJD14a4rgaDy3LoNgmSsOz4-r99vsSfRtdF5bN5o_MrC6KRrleZsdXg2hdJk1GxNHnSMxTCocqaqBFI4ZNtcWAdYEtuWoLEgPCCK-HYEiserX1Q7YeMrIJj7vogZXm8EqO-Y0pUPBRTGTu9ySyrX0ciOuBKCMX2cGs__a2NBUVCLP6THZUEYtJmZtluV6HgAHrs9ueMPWHTpTcw&reqid=iR9Ad3IvvR5wGQPT&type=CLICK&pos=1,-28%,5000.0,smartphone,11850000000.0
1,Điện thoại Vivo Y36 (8GB/128GB) - Hàng Chính Hãng - Camera 50MP - Sạc Nhanh 44W,5490000,https://tka.tiki.vn/pixel/pixel?data=l4Cn3ojzLG8-Ir7OzJ1DqUNR6Jn9LY38YOKIxXL8M_bYtLkf9ILWA1REZX61Z2nAyq_2tSmXa6VHfyo4QtKJ2iK0TTEF85Glny-u1SguRjLF-XJtPdoPp7awOWsMpeLcYBYzCSFGCsdXukenrp-HRf61NbY5WywdwDsSHbCdeikE1VoAFSk1P8VRhm9yzsuO2iAQzr0d6Br3MEM_6IDW-xOGFvFfX5YbPNLUvOF6abZNhaNiPcasZF6EISanOlI0NZbAVcY8Nc0bFZZ4ufg3d25ZxiJaMcJ1A-rJJuKEPq0h7BzgQSJpn5qDFxuXjD42SBEtodZaWwD-t9IvnabxeBM52dxbJTwWX__-AGp8Ea8AMS46AreO2VS86xzGe17bUI5RNf5Lqs6NVTNTtDVQtocgScc4Tlb6iftz2pbjKHskLqpWM2QFZKERAZDf0rhoVYjECbo7khjS6mDE4WxKHjShclIIhK3hertPy6CDfbCAUUM4o_D7J-ryXFw-pBwwhPiFU3-pqXTIsyz9ZCgn5dd2HBi6OcO0A06crxjI5IkcBILEU-89jWsSCDyczM92dnLlcQOYIQRh2cn7IDV5TtoPY0Keix6ZJmfJb7_1BJUa-O_MUg2oc4K7PA912kA_zldT4GTQ3644N3vx5Nd1aj1hYvFgyGyZFCOy0n4CKjolOSdSvPeDN-ii7PGh-CUQuwdl62_tA9MqO3_dDPjNyL4BygYU6KYwz7UMbFKl1Av_F5i0ZuttW9sXJeHTbKxUyOoEoQEQ3_SM1Rbfq_K91iEDxruzuB-LigocQXWrMoQ467lTVJvUlOgb7dTKThKdg0UtJ1Y-qnDrA1BS6b_OvSw35oLaqE68dZAw8HSpgk7332HHvPflLNsRnZaRKM-UL6pWAxoNS0LbmPFpZ98-kw9OVoXAMGOQfkhX6iz-Qn0xGT1y4NtrdFqvGWzK1GrCo9I5UwXFgZ1TB_otVGRaJmE5FG1hF16qMVML_UCyh4DmEeGZ3KIU0kcIs5eKf9pryxRGBxBf0mbHzPkTA7yVy_XXIlSdUo9H08q1l2U&reqid=iR9Ad3IvvR5wGQPT&type=CLICK&pos=2,-13%,2.0,smartphone,10980000.0
2,Điện thoại VIVO Y02t - Hàng chính hãng - Pin Khủng 5000mAh - Màn hình 6.51HD,2790000,https://tka.tiki.vn/pixel/pixel?data=LDJ9YepT15r87hBWtxr_qWGJWuVB-O9d1TDcz-DsegpnWjQHEz8H8kyD607hwm5s0kbRuo7BI-ihFqT_ifTiZmCZ4kYf4Tq6z_Emq4afwgAMbeXqfxyb0bw_-3MFBBFrQ9h5IVia3LWHdXaqkxZz42KursJpkmVMqgALQmu7y3yazbjUBTmdtGoFd2ua6f7gu9y5I1t6yOZyQCXrpJWxN-mb3dK2v9BgwyMahV96IozzzuLY-_Aje_1km5MvsD1ZqDEGvgJZSdFo5E-RiFIzg_r6dBCNTha0YCXHhLl2fx50GItYKScq8KH7-3EsUJaNj6bDKw98YQPzvtB7veZeCYwxRXzMjrbaHL50rvDBLqg4PJrHR0Lw0FrTqycZ4ee2C6XLKfFz5B9CKFVutA_R-LiS3tmaX7TZkLaLQX8hSOKFbb6ccDf7SPi9pIfgJE3Lw0M7VqJOtSgrCAQqtwmToXFilXIQhuFJ-6n3_Pnz8Onb-KDxvxOyF4VEkk4iEm58hAYy5ReLa7zKOtq-kQ00xDHIs41ti4_bQqn9gOZxMdwgV5ccBM-uXQnYpzqfsecmFZuBC2Y-07Hr8fT2etwwUaOVxms-dxkFwiG4Io8GEf6q8JufI8XNggzV18bzhgoY6NZWHSlvsrSketToq2XCoeWidodvhJJqhpK3a1USV0Wkq-bR9hAEgYpPAC9rxNFdPYu9i5xQHp1YjMuQRhqz022ivQrIEt5FUBnZ_jjC4ZHjChiuIRkxOfz6FGsTcRmHaW5aVCESP1qmgOb1lFqOAJijaV3Wi3sObFNrJSsUfizM4AG-AZdxhi6SLBZcpWtUihGODnVS0xW2L_7r9s8lWtlBhtqraMkDHPwh26iyHGBfY2GtW91sYU3R_uiwdoO-nayb5O8v_pq2cr3AoyJ_fKKrQmRpBBQQDPPSf7B0659PjnQ7yr34Mtaff-PEAvrqxtxQrO3FNFitpSpSpy5MmDHUDNukxIfFTM8_e7Cm5xM2X7EeV0ckzVXMCD94UY8N&reqid=iR9Ad3IvvR5wGQPT&type=CLICK&pos=3,-15%,3.0,smartphone,8370000.0
3,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,3790000,https://tka.tiki.vn/pixel/pixel?data=TCIzI1hKuqmAjORNuQYlOeWO21H-XARWCAv3HkjeRFTvOC0857d_R4ZJpYQtDSoXuu_5eW28NyVnHuXYFVDsj0f_yEhz5GOWO0W1c5zrXTRbwShNr1N5KSaCROER4Yg0FZOf3-endnCCnxmC8CUp7OvZ3r4V_Ba6XKoaJrerOgZa2wbKGyDwhzF83D25Cs1aiC9o9gi_wRd5wG0TI5sJesADC6Z2Ljiw3X-AzEmzpkzzxgIR07roP502cP-RPTOaZYLv7hbzvP1YNa4n7k-zEdsEZRwuyatPQfbKlmBknR8_EBWHok57VTtrDVXrlaLnvlbOlz22sa_Hu9o87Ja9Fd7VI1egEGR_WIs3t1jfSRpLMr7NCjBCvWWTZp95uaZVhdfnU7HO7xc7i2hlkGMLKaivEFopM2CuJlNmSNp-guQ9sEyI1hCKRymGz6PXA7yRoILfOydpgwVpvFfkJpl9w4573O5AWhxZGcBlQB_mAMCwRQUiXnSvYf3HsELbsjeVtav-dTPHIrOxFyTVtB6xkWs8C7JXi45NkTzrdycIFkn6XU2Dvm-t0JnKnc9SYSTMUGO9itUQ_ktberTAJuNHGxYJtzLic1-nMWyOPgn_0889Q9NgiGk_5ufuIy17IL8EtLsEAMTmC9Bn03RlxytYQVZTTgpvllkdMUnySoTQ7-jpUMhdK_xbDzBaOWjt3YOahEOmAlCoqCXThAthBmiz9M0srIvdW1H-feAiGCw3AIl6Gu9DcFeqZk1LTaH0NK1O0RXQM6_svwb-H1BDp9NK7dihq1GGpowkLvs9Raq8vkq7hR18DwYm7ASUIvjnO3ypZZYRx8RNVr2TQ7KdkAs6lTb-z9Hnb5nmrFYoc2F4FhrinTjqGcDAzaXwq6qi6-0HSr-fPigPfA3B3P_f8Naoh9wGPFQuiFR4y029GW2t3ult90EyoEUfqZjZ7TSVnUC6p0G4LEqykAbcA7Vah1qd8t6mfLqoBun_fW1x54szQvbPhs42l0czBn5ZK7lo2GzkJlmG2jlUJITHQRbdmfmOLTT1bB9qPYbJaTd5SnN9_7zF&reqid=iR9Ad3IvvR5wGQPT&type=CLICK&pos=4,-5%,5.0,smartphone,18950000.0
4,[Mới] Điện thoại vivo V29e 5G (8GB/256GB) - Hàng Chính Hãng - Camera Selfie 50 MP - Vòng Sáng Aura 2.0 - Màn hình AMOLED 6.67,8690000,https://tka.tiki.vn/pixel/pixel?data=cr3CUdrS1O0cQah6ScTPc0Io1EC4I38uS59QzmTcPI_2Asn9XJz7zREfNGnCbubx3I6FJtV4C-jrdxrqxd60AGARJuMJPiN7n0P8uBiF8VVDAMSNYJwOQVU0zdmMEGIzxEaIo5Nlm0wWO-Su7r0hVR5LnbLq9wptouFRRoLESPp8hxicqywmeA5-46rmaFCeax8rlJI2pFeFIyf3CXK3Wa3vs3-daGBbo5g_SDIcygA948PCy7xA-TcRFoOt0s566fp9sBnO99cx75LnGUoHaR4U2-UcaQzlY5BKvu2kIQWZOxJD_iS86gTYesEa5tVMQFT6kTbmbv-bZSO0c6eIz5N1ke2cEPGNclSAeQzc6RiGIAEh-hTNtPol501Rv47VtQr8q85SO29DjWrYMernGtZ8xuN9eOAHb1Fz0ndkU_YBZuPDOrZs20AJWoBY_XnAL5n5Yg5-QntNM_4tNqhch6YG4Zqep6RVqWK1r29C2flmA0dE4NdfRyLafZa6kqCYccD5f8Dh7DxUwFbWSVuOmR07O9A8y76YdW_ZSzycQ5_rPK3t_ujghXFbFSEsXRR1FKWcw4rGhmy4LTybpGuUuk52VSwxcvTcSjwAbWHisBWRBa4cwCTr7zljCh_mW4CeuNw_7ar2VZHcatoYnnEbXWz38KxWS4NNS-MAcvrnt2tBcjj_RTIB5kJIZvyuPoX3Ui4stnhYb7CS-ZSe1BBpyLLVimK1u9i-YtzBDNXqxLfSgG_vvhRgT9UtrtgASqX8qaY15tlDzJi_qqAIEoU3jPbmubB5BRwjQh0QyVBtbfLXypc7SSHn3oNBFDT0Pvj0CeOC6YIiasRrEyfOAd7PW5L_GybtkCgL2diil4-bmldpmelIfM8I7tiKfcOJIb6G7po0xQI6HViCI0rYgNN8dDM5NIFW3Ur66LkkYAcHovv1HDfK16mryccq5VxxcdsuR-cp3M4FawW9o9Su2gj_Y4t4eiNkgH6C5wr9VAX6HWo_WBjMFd83Me2qPeDoAaV3-7VtMweuO9U2K5eLKCctwCosmFSIznIo8TerUJkTnb9yh-0FemjM80Dbnsu9H1quJ5xK&reqid=iR9Ad3IvvR5wGQPT&type=CLICK&pos=5,-3%,2.0,smartphone,17380000.0
5,Điện Thoại Oppo A17k (3GB/64GB),2370000,https://tiki.vn/dien-thoai-oppo-a17k-3gb-64gb-hang-chinh-hang-p203853390.html?spid=203853394,-28%,5000.0,smartphone,11850000000.0
6,Điện thoại Xiaomi Redmi 9A (2GB/32GB),1750000,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-hang-chinh-hang-p57809866.html?spid=196161253,-30%,5000.0,smartphone,8750000000.0
7,iPhone 15 Pro Max 256GB Titan Tự Nhiên,31990000,https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973473,-6%,726.0,smartphone,23224740000.0
8,Apple iPhone 13,15490000,https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547420,-38%,5000.0,smartphone,77450000000.0
9,iPhone 15 Pro 128GB Titan Tự Nhiên,26990000,https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972439,-4%,260.0,smartphone,7017400000.0
