,title,price,link_item,discount,sales,category,revenue
0,Điện thoại bàn Ktel 645 hàng chính hãng,398000,https://tiki.vn/dien-thoai-ban-ktel-645-hang-chinh-hang-p170165701.html?spid=170165703,,54.0,dienthoaiban,21492000.0
1,Điện thoại bàn Panasonic KX-TGF310 hàng chính hãng,2250000,https://tka.tiki.vn/pixel/pixel?data=LB3cZhs2MlglqxBHJ45dN9402TL3x54522yHrDurScsWXpFXttDDxxYSINGdoHAIhdyr9YBbZwn76trO515ioK4sF_KxVqTzvrTHzh1jSmr2_z1LNWTNTfco3DML6Ox-oYMgYVZYyrUJ19zOpADKY8CCcHWHrqb9nQpiiiK7nR9M88v4voOM3WNqF_7ZiFu92TSpJCUD5JlOlv8HrXsh_xvIAtOrX0xtmV5gPY9f4Axy2ue8L54Sig2ZuLwC6WSp4oik0nKK0e78wqbI07k51BQE8wfHgnLvYYjXLLMjKldstmF_v-GYsaGLDAoSfCZwILC6694CZrsMtz46HiK30UFYpq7biaEvySj6OSwZObHnGUNwvVgncS6VEmH3CpTao7d6PqGzSs8mKRU4gwOBQIiQCNDnZhdweAMJXHmd7ok29345fcUr3nP2_cMyCmRm5J17oqSOe3YdRCVofppD6_8bWEZXb036_YAJvHOI76puGs5btDcR78X1CIYV2HFcvvg4XI9riBBqtL_tWDmQeBiCNY9ouPqKiHEBOBX215rZ4iJ3n4C-5O64hCyxgdxd6UpVmWuawwUFp7I71YYjyruRT_JMswYt7Emjxxu-nLXTqsxeGHRglMXpEPlciZVn-bf5stiCJ0_JN_y8y6bcwcyTFa4SEd0pOE1akbdlRmH774XR40Zq6EjPDN957LfkluybLOEmj8Pje3IK7JczxtXgn4DWM92h7zzccKiVR2X8Ab_KuKN-ezBYKqkrpxBreUpXHXqfzZeYGA0igK2h3hkCIoqr7bB0P5hcGqQ7OXP92zIxm1FPyg-A4wSl1dNqJj-m8LC3IrbZIF6wd_W9YpAXOdtjPnpn8XKH6hwnn6AnKsdQkJ_7-gCh6AK15wwvjWSg4lZvMgIhLhGFJtqskN82tQExWl8L8gLM5v8rPFXxnbABc7NHJAVqQpk7b46HKdB22fFKcIvJuayL5M8QmnG4zk1lid9FZp2RAMtkdvUkO_OJzzfr30IXLpBXMkLgpmgbVXB81J2oSMJl0vVtGkKclPH2HY2UpKiB7mjK17I3vuhYTZnT0ZQYw4PqJg&reqid=mK4xkxSqZkWpsVV7&type=CLICK&pos=41,-2%,34.0,dienthoaiban,76500000.0
2,Điện thoại bàn Panasonic KX-TS500MX-hàng chính hãng,300000,https://tka.tiki.vn/pixel/pixel?data=ntfZKyzPaY2Qz0b_llD4tfZBczi2LcO_1juI96jnSmKsrctRYc-Eg2tfFngq2CXwn1Xk3eIjeI4lcGpe4-lCp90JA6GGAsTrsl0-2pr4SqRzyKCoVZ0Bu-X8ajR52sjOkHEjjz-lAhhT8Ue5rRjLAbFCmHrHnlsBeHEZK6WDcpytkuGG6EtLPQngV9AywJ5XL-I21f3Erc5rV9NswENqK5RIZmQePggGERo6GW9658x58a3PSgUctetbM4qm7CRFv2bj8gmu5oG_e1Vau0WVjJEbKVaPwg2wl2GNF1_nWYHWivhdg1s5gYLmjwt9U-H1znoz3ejwSzLZVTNaXI9z918anlCg1cE4vnfcmzyPuzx0Xsz2xMLAoO-iAGz0FuKDj2xu5qQteSxnOnmL2zYWh70GtZfRrK_UmhTnlxtPmcMP5wMlfrcFvqpAJe0nqZEIG0IkOw3OQZeDrvbIlvF7ANRsn8GorB2FtIwt7sub1JZWgoEavpCBQABiKQur-xnI2V23k1XE3PNuFpN8cCteSU303wZIrerueB-oAC1ZZL4l1dA1CKpJnOdvc0Z3hTxh7HUwRhudobUHg2Dr6cZ1StIklQhwCLt2aozQjaN3yj8J798BaFlzWZwIOgm5WFjyILsYrspx4qjvcgCzFeFjhWcNk13MNsx3PB0twddHu_qOH_z2f9iUeoK0yJ_KaWT_LiacIPqMB_Oi3ME1FF9fnS2Wz-0t-0RbmyGfNdEiwjSm1HXfdjABp2ibBk_naXrkAhNU001O1fmanbu1sDCcqgo09RJxwgJhjPAT-OSKpZfDqxq2-3b_nRDn75tlJGAB505yolbZlgXDWiemnj6lR83hTM1eXVOdIpdhqjxCnpReKOEiLfF_yaf6g31zB4o2lclb77MnXtCG6ijKzqKZcG65CJ1keM5QZA4lDZiJ5edzxVSl-B4xAB-6geUM3hXRUCwgFa2bit62KvpEl5CRGhtJ8G23BM-b_IqRWN5AWFbxtv25YjKTiVveEwjTU5ZAXU_SseS0NLX3qO2DpHv7FeQoF2Ic6LYtinV29CNI0fECZQ&reqid=mK4xkxSqZkWpsVV7&type=CLICK&pos=42,,820.0,dienthoaiban,246000000.0
3,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,588000,https://tka.tiki.vn/pixel/pixel?data=o4PeDoAbi6hB3qcuObhcqWA803RqHQV5IDSJe9gZhemQjeAALduBhCmGzDcThRZrqbk66x0pZfYy9JF_EhZCh3kfdwyYoVnrM4Apb0unKrC_VnX6FIU3n1zL5erIHEpMilR-bKZEhPMmcYEn-Ff_ZOv16-Z4hxHmqUbNTBbNxyAStUQqRiBJXJOW667LIaoFEQs35vSvQap5LwChk-U9QWNemm9M6W7lRDlinwR_bwJMgC5-HLuvVsU3fRQbKoFvZxEXP5krsXGfUQs4lN_lXgkadCAdFv1bIb4VmuGnPq7CBxA2tW_D167DC0Mt-wZlC5kiu_jS2LSzOPGt29DSRUpcn8d9xkcVJQtX5F6CQrEghRICsan4mpFwLjkVtien7gl86VC0Gg6ZvgNxZP_0lm3X-eJwl2LcGlWPhiLSH4mi62wiaUPXT7pewP_jCtPWFKzPM4458syrL1FVneWR0Ss3BFfa4zRHMLFb3CQyvrL51dM3OZprFJsnhNkhnqUu50ZlXTYj4mus0JTiIzhb92aeRcXe1AQVp1A9kVkgQ3rTxdkcW2MPaH89HqgPqUgod3nDM5ecEJAYnhM1FBCMQSSiYXfpBdzjWnPMXd0b7A7_f1lieLOtZOcwqeLQz7LZsvNM1bolEWKmE-B5IEzuM1KmeNBPdFSKEKOi3L7HCdFXOf2iJ_IDLEeJyeouqLtiLZLSzil09XMUtINm95tYt671p87Zw9LtOO5sE_-iEBjiCVxQuw7m-kH6sNHNrPG3wa1D4awgDIWdqU9OKWJcQkOxNs9fnFJXDHVij7x0rtPFUKVCvSNEKDGdFi2n6nkX1MV6O8IcUqH9tPX1q4YI2Y439fzJ7JGIZ9h5vExBW7642MHcJcopBFtV4ccSMX_-bMvDJBqBbk5phETvarm5h0S_Odqsrtfn3xf9rcloW0QJQg3BV1d5CtKCv3ixbnVptN6X4xTT5zSBZtH_zeZj_n5DN4oXXIk2UzBBPew0PkovDbvJ7nACNWBMtv0Thx5hhLg9604r8rGPnuvZHNSO9wHzLK8OKsaA4Kcpqz0N-iEvSwz6qiErE7bcI1Xn&reqid=mK4xkxSqZkWpsVV7&type=CLICK&pos=43,,246.0,dienthoaiban,144648000.0
4,Điện thoại Panasonic KX-TS520MX - Trắng - Hàng chính hãng,450000,https://tiki.vn/dien-thoai-panasonic-kx-ts520mx-trang-hang-chinh-hang-p113475741.html?spid=113475742,,8.0,dienthoaiban,3600000.0
5,Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng,1250000,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts880-hang-chinh-hang-p16521748.html?spid=43336431,,3.0,dienthoaiban,3750000.0
6,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,380000,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts500mx-hang-chinh-hang-p157835051.html?spid=157835053,,7.0,dienthoaiban,2660000.0
7,Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng,2100000,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgc313-hang-chinh-hang-p23142193.html?spid=53536558,,14.0,dienthoaiban,29400000.0
8,Điện thoại bàn không dây Panasonic KX-TGF320 - Hàng Chính Hãng,2500000,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgf320-hang-chinh-hang-p11110653.html?spid=53559897,,21.0,dienthoaiban,52500000.0
9,Điện thoại để bàn tân cổ điển phím quay DT11,3500000,https://tiki.vn/dien-thoai-de-ban-tan-co-dien-phim-quay-dt11-p257861524.html?spid=257861527,,1.0,dienthoaiban,3500000.0
