,title,price,link_item,discount,sales,category,revenue
0,Bộ Quần Áo Ông Già Noel Chất Bông Nỉ 5 Món,130000,https://tka.tiki.vn/pixel/pixel?data=I51-BENX7e1e00rB0dDurs3HsPTwxEIqAbK1LL-M_71Be5mDXkAbp_dXSJ8HLEPXDDjHJHDr23RGsJmJcoy85VekoRJvgYuD8J270yV-H2w4CdCO5nl7oilkIKK0-9cQROr_upD7GLYe1oQeEuYqBDBO4cP8xVnCdy_8bxCmkQ5-4muMnviwcFQeWXBQrxLTicBG7mitflsXpvLVv6N1-hjleUl9ylhpc6T-3qQ8k5URWmmzCNay-1YbcbI6vrfI5Siq5zdG9HuHGOujjN0J8DL3v1Y9ipi2zQEyThq0noT1RO2NyqPgGFkU0YKkR99FY1Ec-C483XuTZEDXUdqHdTTqPUaQ0YDPXXK2X-5-djuUnKbqm9kM4g-mj5UIZYP3MmObShzwx9AoSOZdDgwcE3Nn-oF4ma2pUj_9w10VahU71Laf4pf2MLoMtvPyEOki5ta_oGyCQYV3FTEsjjeAM-cFCnENYG3wTiTbrhPmkYc816sa_GLIt900WzZ73v2OEAyTMETRcpnkh5kZlkO1u2bXdi-YBPm4QZyohHJpYAs0mBxcXo1pcrT78s79GzmnXRiOvTbhDxn18YIPSRdy13YPBEe6p7C8_Ny1lcX49ja1cSXCXz0MFGh8HGgwwHXVHlUpuhBM5suyjKnKM5Vn1adIsesX0iY4_78gmNF5D2mFjcqMN8UFI3vMqEkj1lZwpP0hxLfp7mfwSUv72OaSSEWpo_xHUDgVklEfDF_ytAwtZGC_y2F6v3Tu_DFLKFKHbeIHuceIg14JOCMPbTE8mAzOTspI9Cf-WVX34vMKYRRLlMl2UgRs4Fv5pvLVs4tn4FZmAUCxueC8GjFJerw-Rj6j9L2zcRScrCl_Q-f_PZAljqsGaFd2bkmZ02OiC1b7AqXmN0dFmuwr6fL6sSp4M7yrPcpPxqB-RAjVS21_Ldw7Fqo3p2ywKt5sHOp-WP6altR436aoiTEkSkh7e5QV1hwo-6-ibDBXn8spZYukzjnJCOvgVphgvEd8k_rscwuZnE2uWN-NtikxGs5JYmuNncJX4pG6g42_6cVMHgP1&reqid=5FtfafAApm8k4S6k&type=CLICK&pos=1,,16.0,quanaolonnam,2080000.0
1,Bộ Quần Áo Ông Già Noel Vải Nhung Đầy Đủ Chi Tiết Bộ 7 Món,295000,https://tka.tiki.vn/pixel/pixel?data=FQ8wwkwKOa-NRAgVe6pOTEiYo2kVQLxOJY6t4fdanLFGlzmMUi-ttabXqOGW8oeFh2BW6Ew1fHOQfeB35zCxTzoTv2RU3XpgZG9UJHO4u_BlsQ0D9h5U3TYi8mGc7_R7Eum8o1qMy1IebZSRHFn6w0cdAZ_rtlWucaAH7nP0MIdsCUAkg6dLOh9qmQDpQibB0gz7CxC0K28EtP0mbntQ7JujRrzoka-YT7JCO0CxtD6MpaUnEzRKLvNOdvopyHiA8Ud2TJMocqhZmThIGKA8vm2gkKfDo7zDZQiWEkMHdDgKdqJtfC4ddywXQX-xGO7HruN01mGXHcIoucly-vT5Mch9ERqwQGzS7JwqzPQM0XOYZk7NRnx_6Uy4kphW31l37_vmjreD1-vK8pxgQGj-OHunhsm9rmibPZ-HO_ZwJTp-4OoXcXTHirvARy2TDro-kDdKJgUN5fYhEcNVgRNkCweOluz9oUCnDfzxtco4Gkf0TG-8VVvUfzk_7BU7dgSvhNXK5CHHh4qk1sx9uefXv02Ai1mWri6G3lqCBgUaxNY32esBqY8qmO0CizJ3rINN6we8FANhrhmDpKOAh9lUieW-wOc3gWvXoalMU4J78W5IYvnoHG9QNJzI5WRs1YZlOZiZaSB6sxx5sJ2-yfKWtdnF-u4K5YUMK34psCNheDBcapAN4EfVrrXJt9sBWZnGVMNE9g_31NZQmHbrAu5u5MlmAVNIDhh4O4qpli83eI7epkOWnZHCp81jUdX_07qPUmCE0wwyhqYbDtPNLn74XKlpkv1Z0OOr7HbZKoQZLBO1zva12cA_Fp_gwQVNFxjeLx_UIS2jpLstVCUgCz_xRkLFnQXdWQ17GY_l10g_fLseeqjMrG_OfKlt68tZw1hyEFm2Ujj-aczcyAVrFaO1jGDdxwP-SB99sb5vimmZmYQ-zJg0mRLJDOexzJQ-IKikLmqY86w7YC68OYuVzzVxAUaud2uWBnPWGNUtywfqL73dFHvUqP_HslhfTa-6zcvKSmUIXIXDnx0P-MUe0SJbpBpdQ8KC0pgosISE&reqid=5FtfafAApm8k4S6k&type=CLICK&pos=2,,18.0,quanaolonnam,5310000.0
2,Bộ Quần Áo Lính Mỹ US ARMY Kaki cap cấp - Quần Áo Túi Hộp Nam Phong Cách Lính Hàng Chính Hãng,1500000,https://tiki.vn/bo-quan-ao-linh-my-us-army-kaki-cap-cap-quan-ao-tui-hop-nam-phong-cach-linh-p173968747.html?spid=173968779,,7.0,quanaolonnam,10500000.0
3,ÁO SƠ MI MÀU XÁM XANH TAY NGẮN CỔ BẺ BIG SIZE NAM TỚI 130KG,185000,https://tiki.vn/a-o-so-mi-ma-u-xa-m-xanh-tay-nga-n-co-be-big-size-nam-to-i-130kg-p191777383.html?spid=191777402,,4.0,quanaolonnam,740000.0
4,QUẦN JOGGER KAKI KHÔNG TÚI HỘP DÀI ĐỦ MÀU BIG SIZE NAM TỪ 80 ĐẾN 130KG,320000,https://tiki.vn/quan-jogger-kaki-khong-tui-hop-dai-du-mau-big-size-nam-tu-80-den-130kg-p196532299.html?spid=196532317,,4.0,quanaolonnam,1280000.0
5,Bộ quần áo lính Mỹ US ARMY Kiểu Dáng Túi Hộp Chiến Thuật vải sợi bông mềm thoáng hút ẩm tốt,1780000,https://tiki.vn/bo-quan-ao-linh-my-us-army-kieu-dang-tui-hop-chien-thuat-vai-soi-bong-mem-thoang-hut-am-tot-p116909956.html?spid=116909970,,3.0,quanaolonnam,5340000.0
6,JEAN DÀI XANH TRƠN MỚI SIZE 80 ĐẾN 130KG,365000,https://tiki.vn/jean-da-i-xanh-tron-mo-i-size-80-de-n-130kg-p193209906.html?spid=193209921,,1.0,quanaolonnam,365000.0
7,JEAN XANH DÀI TRƠN ĐẸP SIZE 80 ĐẾN 130KG,365000,https://tiki.vn/jean-xanh-da-i-tron-de-p-size-80-de-n-130kg-p193209904.html?spid=193209912,,1.0,quanaolonnam,365000.0
8,Bộ Quần Áo Ông Già Noel Vải Nhung Đầy Đủ Chi Tiết Bộ 7 Món,295000,https://tiki.vn/bo-quan-ao-ong-gia-noel-vai-nhung-set-7-mon-p72634678.html?spid=72634679,,18.0,quanaolonnam,5310000.0
9,Bộ Quần Áo Ông Già Noel 2023 Chuẩn Chất Nhung Đầy Đủ Chi Tiết Siêu Đẹp,280000,https://tiki.vn/trang-phuc-ong-gia-noel-chuan-chat-nhung-day-du-chi-tiet-day-dan-sieu-dep-p146499055.html?spid=205315642,,1.0,quanaolonnam,280000.0
