,title,price,link_item,index,discount,sales,category
0,Lò Vi Sóng Sharp R-208VN-WS (20L) - Hàng Chính Hãng,1.249.000₫,https://tka.tiki.vn/pixel/pixel?data=07ctn9JP6Uur_CW_IpthiY2YSR01F5YGYBY4TVH1JiBWlhmhf47mrGidAj9KlqurFdifsmI_nZufAr66cFbBioqsDie7FG-Ypy4MkdItLrt44YZDaHtZbfiBVLypE3omtPcRZcvCeiJlN-rmzcoWH7-KgCOdX5ffXnLkfNc1MrcyDVoLH1qNhUC-r1bGX2UIwJ6kWYkPFOP2dRpHIMXzpKY8M7EU434QVm8bzfptcmaOnPIjZyO8WOtJMpcVT-CUFyQKAV-ohtgYiql9f1aGNGWmrNEy6He0iGLLs59INAgKlnL7kMZtLnh4Tsjsf2xXNKfoLKxPae-I2KYy8D2r-NoBJsZ0ViR-ZTNdGasQUbDNXjD8xKsbed9_wIGRXcfCuk2seN-vbUWOlxBYDyejjv3Xp0ZuQVioS6W5fmiIanpNOBOrbW84kRNTPGm4-zq-CKEq98qPHadW2fgpAgsApwGFhXeqVEdbSYzwlmzCADLUHoiwtwUAqTqgpoB543klf5xfFLgakw_U53OG1s60kkdR-oP8RwdhD3ofhG-oPbZF1PGkQaeaajk34F3RWgbn8wCAfWhOau20a-vjhFiZMP2a62ms9JBbjzoAeMc-gAMa1boKqaIYsBDtmDnRR_e9oUylzCZ8Lg0ehJRvdzVQBmc5PSmmByFp5-QDbr7-oWdzY9mWopKwwi2VYiobR8ezU76y7mSaW6KAxC3zuJzdWeiqGyHYPyDCxGdk0Ihl7EAgmYi7XjDMoqDWALluLzbC0OBXJW5wTR_vnM1b9IewtnmPm2zeCa57R8KamNWtEc4I_xg_k9vigolUvd0l9hyc26uxjD8PVA1bB1TsKkU2e0HhRV3hRUOP4LqachxmxVa-Z2eexvmRDTAQjk4rEnSrwdsRSwgxF4fnpAUeR797QY3LqeTsuzGrXqn5QJVuIRdIX-l2_h_ds-RnLwVM8cKf-RlX2O-xq-UF5QOyilC-rxO7K3GW-wiGGiPGtc8jyVk0oGXgKMgopW1VwqwwyB-lcSZdZUk5FXB5mEMNBWnpjHl17Ty3o9e8IiGeK45ubE8Q8bfVUt9vVjR508dSdA6FOyvUwV9DI-CX3kJ0k01DXxqn2RDLQB4hrabR9o4BZ9oqKS1p0vZy2_ucnTcUMEAqTYU4fI05nqubTnpS59s32HhVTbTnACvlxqnZ4_cpLATgvJ0cNuVYgsXCEVMPfckqGTyD20PRSM-rW92cTIekw7gShVslxlbc6QEEcUt30Abp2F9nXTf9yvZiqIbn_AbMrhNMQBnJsSnh-ajRRo6aV9L8PzcgsaM_QB4S-d1E4rNTQ3Pa9eXLTvWyKdVDjQ&reqid=dV2b8QCMS56xzbn2&type=CLICK&pos=1,1,-20%,Đã bán 1.3k,dodungnhabep
1,Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1351 (1.8 Lít) - Hàng Chính Hãng,229.000₫,https://tka.tiki.vn/pixel/pixel?data=0iVHEp30skH2e-LTmU102tpu0YsMaJMixnneQxIEeogfRMHMrcfAgOqL8Y8oxo3Bx0BC32YGaFZXG7_RFn4EwHsziuICjTo5RFI3i0ZhpiJmucqH9JQSkcRXW921gi3WC-qeV6mnY_lg9AnJpbx37BYmi55O4dyY6qGd4ElbM8aN5DikxsUaJ08vBL5PiRn3tjtOvKvjM95XzGzjij5wfW5IqZSoz8GfAkrMS3uc_J07X3r64GhZdBEd95fv96i_3nKyX08rZKU69Ut07SUNqptIWKzk8bHhm37MwfyjObjZ8jPJkexOveFa0XRQfxdQjfbbNFAJxRspQP4_f4hYeHrnupijkAZPpjnwxVmbp_t9S0CqYf99wpV7Ru1LF4hHuaWPuzLUE4NZWSlX_6AgcFsITCjqWYGBgS5ZoMtEY5RbMAJplbpnfZhjfEyrFIjq5OhR8zKQBiQeqRWE_4VwZOObK0HSaHghph0rxkSEFZAsXMkEE-VUt5RMXNPxlIMmLikIxO8VbIF7Pr0cBT_VhByqcBNaMxNrrP8hldh6x31kt-lEGyuoDUB75MARkWaA8vSj84J3bcsFQkV6i3vXtIJCl3c-rkrqPOCOi0aWMbY5_uHEqk8KV1VAVZavJPZzW0E-8Qs2c84qoMRdYng6O1vdKf98W7w8G0NOQiIRq2au4IxHOABoSpkmCcuW9umgrVGdOuNAK-v6MD2ko_tbXmacaO4hK4KZLK8oQ1l_M2rLf1hMSlnr3GP4_5_7a2b6snSdtaam8DUgmChwlGhAEAfUWivJN3CNTIcMtnXlbbKqhWMdzpVzfUKFxHt9yis48xf52KzMqkl7lZ1hGdE-_rnLrp9Do9NOxZ_OqMaOdzaOTIc5xVDLArDjqzLsQCgqqZApWk72ax4TWHMpDzFzY20soNvVPSQ64Z7i6W_7l3gRNJSruKXlQ81ZNRdRZzgfk6xWCblmc5L2N_mi80-LYCp7OvwPxns_wgMRrpDukybq332twMp2pWbQ2LKGHvnYlxjMsl4dSCJaiaKyigOHdyHyBJ8_aT3GS-nMG53TXxRFDmH9AEVrsVe7DQBh2cA-0aguPH1wT3VDRZ3X3CBLPkyjME-EsDodX4XRIBsdGaWHTXuPVLcFqsQg7K-Ln4ix28Wuw-R6UuNwSbtk-mmMHVevvN4YLOQ_0Torh6ozHUV_eRmLIIhXkxNH5U_mXUdJXf5krxrAv20ADiF4evtpiG8-yjEBObxrhfaSp-odnYGSwvFL_6j8gIp5Oz-SNlv2P-HDqQ&reqid=dV2b8QCMS56xzbn2&type=CLICK&pos=2,2,-46%,Đã bán 5k+,dodungnhabep
2,Máy ép chậm Elmich JEE - 1855OL - Hàng chính hãng (New),1.849.000₫,https://tka.tiki.vn/pixel/pixel?data=6xX2mPSyZJUMvNWOMkBM1-wsjXiZpoLicvxccdP79DiBECGZtmeDM5sWsQ98r9zOLbSRa3kmk3KGBFV20EdkI6x48ifpTPP_uZe0dIhVDgKmhJazE6Vntng4WJ--k3EVdJFDqhAybl-ucL3PWVTKuZ2p9F8HPd7NginsJqAisPWJg8LnZqQFqDNxmsT0uPB2RbbEKvwTV9B2yOUiEw3kG5BeFMTF-I9Q4P8NW2ZyCSIC9w47yC9usp8vsZEUDI601sPvxtvSj4IVaF7VsufPpq-ISpErozdd6Il_c_8pjDiawzKJgpu7mid0A4i_8vCfBmElzrPOAXabycUtQ4M_0e8Bp7L9_LPY_XlScgrg0ZHBGQDsI1JmMyYFAdH0CXBO1b-lpCa8AkHAy6tIWVmu7ljLDeIvU1rNoVJ6q9zlXXr5SjQYRaYrEZS0-h2xJKXcdforbV7J-QXFfRppbbREKq6vN2tFQ2wFK_PFYuOmXjRItVX3wUNs7OuUbi5IjYKefDRAHGSRSSaYk4G8cvneHYTz-jEihI2FqyG_e9UPg0v2QKSDNhTJNvcwSLWwT-ZCg067gQWO2dTLQlLhUDUEJMm8Z8_v9elxCnSBNRRdpTp9R_7aSN-dIJ6CKJTTbl-00Ezzr5eqTqxGqosWCSxjq04Cof8qztWoYIyjfZ1OZqxYs-844-NFCg5QKnACnoUQc3sSB2HQj_jVMmthzJbtZGawm7p2ci_g3owHbHF7cfv4p9aC68XiynRQUri-zdar5LHtEwFRwhhCPlYmeiNkjohNOq7NK-EICp67m9-QhnAu8jF6tWDxNi8fjWswIiQeuazMX4lEzjT8CyJ8EThDJYAHl6s7CrxF4sm9GxqPNz1kEHbjpKYChcfBNuou3d21jdVg0Gb3yO0yIeMG6w3IVnMmpJYIFWuaBrf4OVh21JEoO7LBuvLAFFBQ80ASeuJNL-QGwYeKq-nifX2l0ad0wuNX9MAuJwiPhiohpZiolgRptwdh3ipTNTcR752wgWPsv8X6X5egHnUBEr9i0_x62vdxItyQTkeyYxW76VFoJcwxnR7Fc-RFu5ci3G-i6mZF6TJalyUFY3Y3JRpvOE7V1oM_L0Vv-xUwUrrRcLLzXWIEZxIye4O3RKNCZbu36ficf0Fy9qli9hjCcOEE49WorlOG8kjw7PGzc3gwgp2Ax1aJa6T2rFFhVIvxxVKgfNSEJMtv&reqid=dV2b8QCMS56xzbn2&type=CLICK&pos=3,3,-52%,Đã bán 329,dodungnhabep
3,"Lẩu điện Sunhouse SHD4528, Công suất 1200W, Dung tích 3.5 lít, Lòng nồi inox phủ chống dính cao cấp, Bảo hành 12 tháng",547.000₫,https://tka.tiki.vn/pixel/pixel?data=OZ06fuKoNkbImGxymzqZw1F-eOF3zen_s0D7G0Q7Cidgn9rEhyxl7Ozw4V3eUw4sR6-C0C0Y6GGQhlrYM8LFQeN22KpKoSvtR1swXRCSRr95eWRi5NEad60wraT9NploVpN7zW5oz9b2eMYiBPiW9Fl-B-GnrBdcRLIalcuorV8do-cPgUIC8_VA1qWvd2zhiGx8rGqvqQJ3UpoNI6wI69JHHeDNbx_H_DQMi_A5pXncDY8zxd9leOKLbhShC28J_fU9jd9E3QXNrcl4Xutk7wYzLsgAiyWbNjO9B2PZhHJYjT8YNT64eMuCs76eCkGxR2BfLdxfHdy0aVDrV1OS7xefPxHtc26_Q_sTeeybrGD2ZrqyvTq-zLomLBXCKIXPk6kWpZEi33m7a1ujdpvMhzLv8ejCwDHdb0iJWuP7Jl4bJ1-egLqJg4WO2haNYA1kZuHQmYUkTxF4521NVS4vZuzmaDzeyr82r-fpfw1wBT6jlGMtmxkhSoxJxFvtTF-ZuOXODSwxG1AG0y1g863aBSC-zJXvTx50Ic8nQx6kdAdC7kLWcRUft2PP8hsnDIhJz1vesSi3Ydege3wMUQoL7_hwIAV2W5g8yvodPOFHJdKFq971tTIJInrjFxwCzucQCiVbCoLJVGWBqe1DmXHEU6zUz1Wbu2Q66YDKztki9SyJjfrOgBkqWkrUm8eMhq3YCijI-XG6v5taKAmsT0bNkUK9TMO8ZzisnSf3az68ek4_lrIpXjdqunfm9goTUSpROHNSPXKFIlNCgHAD7EhyDS4Ii7IzzYBT51WfOjWUwizWZ6Q2UmncP0JZL9lm-W62NN_vPTruHrdDzgdUvXSsM8JWXpSZqi1YHKBfPQTDj1Zlx9yRVsmS3TU3aiXvB6IJoVxF2UuDSnThs9AbASWqZmwPSF-rC5g_3MbGQqsfi7K_MxsUI8RShFsAkhYdn3dY2cjG6HL_PQt_Vj1nYunD7qM7jMSY8mLLeCyhdZeBpLRmPHZJZHO3iLTZhtaacQELpiQMMKOwzozFMytxBUB54zO82hHiAja7ogtJ3lo9HcWT2tVXP9OOYYfjrIWlJxjzcOO5ZJhK9-0IEY42GJtRZkerVLly5xNwFssML9Xk4YGYpRgXwZCDxjE10L3EDgTeUYZpdN6OqsW9JXhb5bnXC6xgpIiAhOFPJ_9h8QunZX9hodm6M8Ti59cvUfGF5cHMwIxFP4wE8Dwp6VyKViC0S6kWJ57uZcmK8Q6sSoYD4WHXsMSkar790JdxAlRuw0GW153Jbcc_VMzL0mgVbrYYtWriewDgTTvhQBZpYWzawqvjS_D5kImDK2LFgQ7j4FpjKTW4ZfxgDKcpZMQyEqurOuL3tQ&reqid=dV2b8QCMS56xzbn2&type=CLICK&pos=4,4,-39%,Đã bán 7,dodungnhabep
4,Ấm Siêu Tốc Sunhouse SHD1306 (1.7 Lít) - Hàng Chính Hãng,359.000₫,https://tka.tiki.vn/pixel/pixel?data=jJGFGzTp7C0ur7kPEcFA6Tk9tDxDRYLmfVSWMmSrbyewjmV5CiLHeu0yQlwtG9Vr7cO_jdJvaqjJ-HrJiWB46UOywcaqCtqrLJ3IuTkiz-btZYH9dxa-R9oOXEmEVY5FtK1NekPkglgj_N1VC-mVQpLxatZzCXlpqgwAOqsVk7MHQywW3WMVk07nMYlLCvqpatIiwPTzI--LWI9OaTs35h3POHCwTlWXksqnb4NuQOPcW8Kf5LTM-q1qm4MN2-JLBY647wkZwp315pSDFUpxzB6j0Lf4SuOttz4f5GgcHAwhJ2YtDCpZVKid8jMTaO1Xkec_OPyFRRF7a59L7cA8CsMgePJ5IQAW7nmOggQQwPWDFL3YZjv-J1yuZ1aeMJ3cYBPmqrraRRS9djot7W-RfApZSdF_u8v6jl6VMUiMauwgHFQlJRp_6yPqVe0ry5KMqcXDdr_xalsU7aEduzlngF2AZaGtgCMMyeaivlIDFvX9DFZ4zAWzWOITjyQXYd0OwSho6SG1dOz6HgsH7rjyPbembaDQBTGOnFyKE75NQCSV7Pxeysuo4TGMGMwPw_EDAeTU1O5tD82UZHTjZYhqCJ3qjlOg9XbnMYRO1_-y_WTYplJbgB_H7PWTi7RCpYmtL0N1cERFSaJ379kSBLC-fsiD1rqVvosrbOL50FdjB03FroTwD56nbC_tCT9HAPJYcH-8i4p5iQeqbNY1s7jicf1lgpXwlNdMTtm9VIZt-uH7uFDIxkqn6U7LYzcAoWXfupPRtnssnbe4zR12eYHnjW84eteIlXGRoi4TMUdlCw3T7ru3qXpk3Sb9p4tz4XvXAxzeMWFCZ5Arr6iznAa2kgZxPXUCA1Zk4kIhhxeh-q9i3DlZa1HdG2EFk19UhQArkr7zdArepZ2SZS45zLY398dzYj0iNx4D6bKCnU7P7K0PxyioaPspP358K5jmlo6nqA-omNTHObfaXd75gIx6wGZUw6Sd6QPTQy1F0rKISAnDh_apnRiyL920b1y8MJwsJFLDoN9VsuyNgsoaOqQ6rYVgyvFFLOwWA9df_fOCOCD2xK3A_YDsXGw0ixvsRIcO1PGPJRWldOnnxji9ikjfehR2aI4mXZcO2yTfWD3nNaipu8pqGeQBNBwS5mKBIBjYKPXuAw3AcmVRx3LeUCRIt6U1SDMpTflTeCnhV_56yT2QcOmJjzn8KpfUV_tKAwT3daeGXw4mutzoDhh_MzYM6oUfl1dMPyGhJxq9xVQ6EBCmtTFt7fTp&reqid=dV2b8QCMS56xzbn2&type=CLICK&pos=5,5,-46%,Đã bán 572,dodungnhabep
5,Máy Xay Sinh Tố Đa Năng Sunhouse HappyTime HTD5113G (Xanh) 350W - Hàng chính hãng,319.000₫,https://tiki.vn/may-xay-sinh-to-da-nang-sunhouse-happytime-htd5113g-xanh-350w-hang-chinh-hang-p6774373.html?spid=6774375,6,-28%,Đã bán 5k+,dodungnhabep
6,Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,469.000₫,https://tiki.vn/noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901.html?spid=2365903,7,-47%,Đã bán 5k+,dodungnhabep
7,Nồi Lẩu Điện Sunhouse SHD4521 (3L) - Hàng chính hãng,409.000₫,https://tiki.vn/noi-lau-dien-sunhouse-shd4521-3l-hang-chinh-hang-p2393139.html?spid=2393141,8,-48%,Đã bán 5k+,dodungnhabep
8,Bếp Hồng Ngoại Sunhouse SHD6011 (2000W) - Đen- hàng chính hãng,469.000₫,https://tiki.vn/bep-hong-ngoai-sunhouse-shd6011-2000w-den-hang-chinh-hang-p530774.html?spid=251421,9,-46%,Đã bán 5k+,dodungnhabep
9,Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1351 (1.8 Lít) - Hàng Chính Hãng,229.000₫,https://tiki.vn/am-dun-sieu-toc-inox-2-lop-sunhouse-shd1351-1-8-lit-hang-chinh-hang-p102432143.html?spid=102432144,10,-27%,Đã bán 5k+,dodungnhabep
