title,price,link_item,index,discount,sales,category
"I love you, mã G98. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, áo phông cặp đôi, gia đình, đội nhóm",119.000₫,https://tka.tiki.vn/pixel/pixel?data=r6sTGM5uKRSTppEaIaqweiVghycSgS6hQQ9s8z8dsmRnLHW0EgSDGMXgBpRLbaiHG541bo0UWuSBnxpobFtGK-GfrZUR-kWi38VytYWoC0kTPClrAlWpHFKI3isI1cW0uGDITYfE0xBph1p7QjxHET6_D40-7KEA_8uZpEWw2BO4vqLN9BteqEzbRIgIua8p8lpdzl1XMiDnhBrjkyGIdA85-YIsBXf1MROaZHsfJgJ1WxfqEDuEvAEEIeeNbCbjryAMmJ_Wx5WyBCVQCj2GakbWcyAyvauCAPRkGUhzbfzHPXNsClwPua3Cxul-kXRH6GdwXl7k5ysK4qtZgvBjVXYkn2DrooJ8ucYmJLSaGLFHEDUCDBRyiNbkFu5KkoiCl8WCitLn24GAubrkUpIns6xuXt43KKe3L2Ua-pb-YKal_W60BguYwoNahMGDQmrxD5ck9B1iIh3fTlcQrK75wMFmLB_KKljffPmhBhjgt_xzXfbhlK50bMemZCuKVHiaKT_rs-qx-bueub2Es_S8NUj0hIBk4wofC7-Dg3xzsHHHsbgw4Vczh6nzQLp5-YwDXOMEtBSJTxMW_9YOmJNBS2mBzhVnZk7HGw_-KcIhrB9YywBpCLrqZo87Zn3_XiaCnNpEbu6yEYxwY5HziFIZZ0oA6DWASsaFBNZ-uswEoofFga0yMkcX6dL9RLxbEt_5R5lfNqH6s17a3cSfKpux5PKfrt5R-gOOm4RVsLFh1e9aGEj160Gx1fMVptNlnwyiUE1bn0wuupd6gj3xZ5LezBfw56sN9bDxJHdw0sklFKDjLu4YS1XhcGqZHXmmooHmRF2iIiulevrMIcYj_PYn9iAzvLObQ98qjdC6WUmPgcFAUFsbuaiPuDYJiaopi_G94v1FKZQLLLkzbpor9g1vfYDIC8nXxIR-eDAfznAJbzJrGOHpyq397sAWy9LsRG9Z6d1IBbhVFAAQZ7j5uRGxtOPJQaU0QjLIYu7qaEgDtWJn9MZxQ3xlKmyauC710Nu9fBBQaQPpk-RgcfiotxfzM1fEXuwWMtQdrakE2JUHRGJKnMAkyLXLvAo-WNPICKElC0kU9HoXgIVedXLmwOyfV-vW9qIF&reqid=d73wsIrT6sCXrsDK&type=CLICK&pos=1,1,,Đã bán 35,aonu
"Ăn chơi là phải có hội, mã TB1. Áo thun team building đồng đội, form unisex cho nam nữ, trẻ em, bé trai gái. Áo phông hàng hiệu Goking, quà tặng cao cấp cho gia đình, hội nhóm, doanh nghiệp",69.000₫,https://tka.tiki.vn/pixel/pixel?data=AAOxNYdUWW3e67oJlkdkyfXZKCDEV-DTmyYuLGQMDoyraLZlUlIqSgtaOpaLw-7mf6nE8SSo7heEoW8eweT8_rS86D07IaJ8iCdOjuriIzYaxbo6R6ykN0WQo0_rm6lQa2R3dzEiSa5zjY1UpGI2tm6sh2YtS_KssCYBOhNeamDXYgV-NI9Et-zBJHDE4zudF0hNvaysIImp_ktpxLRqPROlMqpBRkLLLt-Aov63-QZxVtdt8WtKE4iOOiZsOp9m2ZzLzSs73wI_H7YiRIfmaf5HMMtuGWT_BAjysrSmJjbEmZFBnCnmu0Gz7zbGkDLe0T9abzWYy8sKK-FsSDfn_WvHp82BuYLkHz8DCE2S8OZWSNOdKnBVTQ8dVl5TIoEnA8P6jMEqXHy6Ifs_UvM6QIQb_Yvm44l70EQ1xR1ge4hUpHRD2Fxw1g6M1_B9r-11sLg5DAsmuMKqRv7q7RyLxFIx3gBmmmSb-NtyvvDisVC_c_iWkyuEA1oaQhU9wQJZ7pB5k4TdFmpbyekWZZu7bIWFMNdB3qnpr56Lav4Gr4yTUu_qedz0uj0vxk_F7MbgRqOd2D6sPZ2US1qJyyR3vlhnF8E14LTL0bSjJycy7KEpyu1dtq779fAy_IwHyNqoDZHP-XAz43mAmSE_DWg3P90cZ7lVK6R_3kDYN-sYPjS4TAXMbSKAurnmbyqrJG39iROAyGUabqieXTGfvCqmb6gfyG-ksyyQtsJpUgA_vUoJyCx3kMEtnJ1JUVKFpBW-6irap2PBoOMXTZ_nDqxxWuljmjg3Lz6M1-v8vYPoXGECXO7E2PMKh8Ig9eEle0reThiyQCIHEMqMt_WJFXXvmkFVdPgrCNXEMiShstP6iLtwdexF8TReLPTof8KPzlr41K2bPnCIpoSYZ_lqRD6vfeKkZTm5NkVWvZ6sLvubhSlrsptu69JJUDS7tG2rbmrIUt6fcEucz_6gA6en_-Y2tpI-sxEs4vKio5FRRqg1DNw2bHC7jLILrRD3OZFlbxK2wjnI7wL4gw8l4FQ8GIlEDHCdIavzGpUWCqZ9bTzel9J-UQZCei7FbymXkODT_I5GlcdlnV9mHO9S-ff8fpxcnsJVPvoUkTds3doLayskMSJFQHBgbaL7MRxMdqgUAsNgT4WVckMoUV0V3_RiMsrZx-FcaIuMqkye4yaqI0mT4gclC33ESHuATqCTITWuw1bo98UllAk6PBqIJyC8DUZC&reqid=d73wsIrT6sCXrsDK&type=CLICK&pos=2,2,-37%,,aonu
"Cô gái thổ dân, mã G79. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, áo phông cặp đôi, gia đình, đội nhóm",69.000₫,https://tka.tiki.vn/pixel/pixel?data=gELn6yQnYSajT0LVdTP3VOAkKA6aXCgRSJCJKJck8e9TXk3a__QJzNfOiYcFFFuhrzGJymJ4ndcgGaCkLSGn2Yi9AgjrmKlWi2FG8jOBvSs7BrricXEV8lDAvIR17_8VRzBNgBKOndHNbDvsBwuoyONEsTlnDEa5PMTC2mlMSZZqCv13BeuwFgb7O1rCzvTP39jULIqKRG9O1xe3anrXP1YNBKXnpuUiLgQF8EkYOcTLENff0cJTqymU-pd5qwSXS5xNgYk8gmNkfRpgVrgGofGD3IrrMIp3028mKDtuxDljAafVGfBWuTyOZgCD-cmG8-_XtA-Id5WE_3b6mi_YZbAOWzBjpbkgSLo480sa14deBsmknpo189BNKXqmMS4f6VpzzJ6oTTiGQ3bTX5a-be5oo5rAjofaU6xHfDjfaAFS4HF0xWNnmOtSlyBNGqH6p3_-PTQKS2A4_BBqC3hHCN9FZWoXqYdc8k2e9mt8-HAU_QDSt0nOG7qc97koigboJPWO56eKbpezZXFpPVSZghDapCY31yU-yMyQC5HmHti4ohptPbbazL05hp5iC7rdYkmFHWnyRwMZgH3rarFxoL9W2hn_bzra2j1ZGJvtgUoPpe-QiOopMau0njjdPyBaCa7uTdn7tckDK_T8JNpmyqGTyvFOvG2Z1SrQod3S0aIsoLK612qfQhhCDN5Q7GCzJRwPxDg_xwv0qHrL36vpFccUkK1AoJN1Kz8qyOlPlING98qppuotC3js0i19cf35vwnIhd604eBWucRvWI2j5CKTvVmQfWgAwT9HNJX015mWkcaUG_Kn7ao3S9ljCNfAbNUF50MUst8WCLKd9EzkJBg3RO4SLUPjBPx8FO-Ztqh_356Gza-sJDPfjaOUywnSzBaMTg2nsDXkHvHXdhhvojrc1-tGhFenVOLf6IxAnQQwbdFirSnz0js07ujhlnjk1KzVyE4hfR36boHOFIDDy7F64Bqa_Pg08dBNmTI-TYqA-xVGmjK2RZren-907KdfhpWqQE_pm2PHW6gdoD6buEVvwSC6XKYob_hMCvhrbugYQbgKohndI0zVp_vZzWgjOaqOh1th&reqid=d73wsIrT6sCXrsDK&type=CLICK&pos=3,3,-6%,Đã bán 11,aonu
"BORN TO BE BRAVE, mã G130. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, áo phông cặp đôi, gia đình, đội nhóm",119.000,https://tka.tiki.vn/pixel/pixel?data=ri559UTXsMaoQ6YYEXdn2zA9LQB-ZYvNiwTHIBu8S9U7Dq_NptY34kvAiacLVobn3Cxqnz0EOl-_ZX9QOxkWuO_Kw9sr11GrmWyP_YSjDlFpOCYioT3n2wYAoTNE5iE41N1xV4892qxFjC6D9p9xNpBMfCST3OUIecNRw_D1rgBRoUsEupoAODBYFTD5tfkjD9UXQ6P_aYDknLj5Y87W-gAU-p5mcg4gbRlhWvp7xKje_TTyhTlt9NxRjSnRBV8eidWT4HdyPA3FpLLlkJU8FiTra8Ou5TpHC_OaxqJ-Qz_aHcvoCVXvYqjcIkfA7YOhwuuQDwnWmK2bEouI4UnGCGQTLfjTtXtfmS2up1xZc6zVkhZIo7YPaTQEc0HxsiLK6oZ9GrenZCgthN8uYFkeZB9ZG4go7MJ-ywdsLV8Q36AWzYQIGJgobe5LWbvRUMAHYnH7ABtF-cwrhJZQLdB6BE0IHU6Krh_gfXYzyFJ0CeyEwlkS7pPax5Z7iG5KY2T190ybhtHnivvE0eC2lD74HC0Sa-LLWFpXHRPmJhFTShGrgw-0P0LBd-ph09BaRmgbofFwO55kc5W4XFalzOaByF_F1YBrTsdTKhjFuSITV1_8DyPC1RhGzeLmttkWMmtnMuWph0Bqlb0fCBWnGun9buh9adw7MzFp4eaClpm3vIBSb9H30aYgILcWyCgQ4HXpzZK8sjlFUg8bJ-GDWgvCK4ZU5r9X7nd7FLO0IwjV27WIkKFguGc91ApsuKUmiyqvAHzAvu0qYCV9Qc6T56LQT-GS5GGH1GtfMluBpACSYFTaTc_AoqHXPBZaKKI71IoADqeZ3hWMVcVWk-1VEL__LxxOLrEIfZjviXTO5DWbs9b8EYvon59UndeKwndhGZz-mNzxK_GO2cpVQWJXlM2fhRvR4w6ibZLycQ9ubH3mnkeUu56VmX9kiB5PTV23tqXmz5aDT7hkSqiUyxISUfvILx5jLZbQcMh_tyPH0MpPEUPOKr-8z1ISb7fVw8NO9Bq9qrDtUONTUlHdcP7vxP4o6bD3KMtb92vrPAbapUxUHACfOCji1kF0ShWTiiiG7UBoHwCTF7BfGcSK5OUJBPcSANbTxh-DnN30XhsqPnzKRj2WxYsuGbbYA3G6kSfmWL0rbAZLFJ8-g2k0SQ33OIaNI173cf3k1sOiVkIQr5LJx71pi8J92G-zzcC5cXN3Y8SdEnESM2xgQ2kLZhmF87e7PcqAqO36sdkOe5Ep4h77IilIPwvtVJkCKrZTfK_ADYPUNgSxyEkO&reqid=d73wsIrT6sCXrsDK&type=CLICK&pos=4,4,-38%,,aonu
,,https://tka.tiki.vn/pixel/pixel?data=nRkHNdEcgu8EvvDfyFxWQEWBJJxxBq2QSPm6Kas-9foq6YS9Q3lGrsr5tKF7ar7LVzOHl-B3dI93_xjtvqVyh9hACGFQ_fY171a1O7E7nOMzWTv2E6thvkerTcxUfhayc8T-MW4X3vTOOKMBovbu-d-1fv6jFbJmcGBTzevHumw-_FD6LzZMuLD_-heBlMdXbGg0OJMU7VJO4OraZmhhYF_RnUjb6KOVOTXkiH1DNaG9J76ExPW5D8Y-SG2VUjXuB142RG_8MaVoGXhtd4ulVdy1cIFvFnVzqTODMKEaoI0-1nmilsvJF4JvTCb86pqFX8pN6KENj5B5p13rYnO6EMkBi-umPUJFfr5sY2J-WMKDpjggDq--Jo-ifA4YE0N4qqyBqm4rkvrG2TgifX5URQoK7XRt8gasMfIatzGsJ0ZHYpaGW22chiVXWPJYlzDpHeqb3l36S8MDHtTPnLvERGu5LNpEh3Rcspo0X0kEkunvQwtJRDizw5SN0fWA2NW7P0wblEDR8fxtilRc0SB1i8FbJKqLw7GaymEMcN2eSUPrVqnoWUzcelGlCbJ3PifmVy_VMFb5gjdf1QcxwbRBDySkdf0aJsni3ZGudIaTW9CGVxripaDfV9zAwmyYOpKRK_Wf0HaEqbUsI_9mHNfPOTgnnaiR6NJXlhygrbdG0a6zfhNToVGM7kJPcl8S3nUyUZwoJxujQGX3N6mwAeRYgLoJ2Kl4zgGPF0aCtQRpr54yc4jLesqS80XFAbFSWkPP0T3uEXt6QIC-MSrQpNTK-A8silwFlocwPud8FtWB_9C0M6qnhXzyCrgeNDmRWV-1950WoBel2z4cGHXLl2cKUaUfyPqQSE8C9E0B0thQdB4EuBZ-k_D8tMbqk3087IaW-QrOX0FMQRtNPzF4kKWabNhKM-zbYAPnn38nKXm7Pch0JpgEkGCdOsoaO-e884iHLzs-13lA_03kvarSEaeHt44pwJtkHpsXtY6GGRTmvEZFhivP1XIlt6YTeif4UxCc7ZRmRljDmeYR4KUjAnM8gIWl0DL5maEuEgVeB9a1tZ5kDFj9rnKVsisZgEfIk_cj5R1UcHQKZu7amXXILEem4aM0U0bR1Ru2dxUSleoIfw92mQp6OMiJy3HvBfsJi8G9Q9urx_N4ibNHRzV0IibJmc-VGWHdvsmOgzBXNgMuA2u5b345Tx3jlo9hNg6rPba0Zo78mwKGdzBxryhtU8oMu31-J1UV43_AL631kIb6bhg&reqid=d73wsIrT6sCXrsDK&type=CLICK&pos=5,5,-46%,,aonu
Áo len nữ cổ tròn ngắn tay hiện đại trẻ trung len dệt kim mềm mịn co giãn dán mã VAA0316,139.000₫,https://tiki.vn/ao-len-nu-co-tron-ngan-tay-hien-dai-tre-trung-len-det-kim-mem-min-co-gian-dan-ma-vaa0316-p196378693.html?spid=196378726,6,,Đã bán 60,aonu
Áo len nữ cao cổ dài tay len dệt kim Quảng Châu mềm mịn co giãn mã VAA0348,159.000₫,https://tiki.vn/ao-len-nu-cao-co-dai-tay-len-det-kim-quang-chau-mem-min-co-gian-ma-vaa0348-p204985388.html?spid=204985408,7,-31%,Đã bán 24,aonu
Áo thun nữ MXM cổ tròn form ôm body thun 4 chiều cực tôn dáng thêu chữ ( ANU012 ),87.000₫,https://tiki.vn/ao-thun-nu-co-tron-form-om-body-thun-4-chieu-cuc-ton-dang-theu-chu-anu0012-p273249491.html?spid=55099670,8,-37%,Đã bán 176,aonu
Áo thun tay lỡ form rộng - phông nam nữ cotton oversize - T shirt ONE - 2N Unisex,79.000₫,https://tiki.vn/ao-thun-tay-lo-form-rong-phong-nam-nu-cotton-oversize-t-shirt-one-2n-unisex-p217176777.html?spid=217176792,9,-18%,,aonu
,,https://tiki.vn/ao-thun-ba-lo-nu-tron-sat-nach-thun-cotton-4-chieu-sally-sn102-p197743064.html?spid=271433901,10,-38%,,aonu
