,title,price,link_item,discount,sales,category,revenue
0,Điện thoại bàn Ktel 645 hàng chính hãng,398000,https://tiki.vn/dien-thoai-ban-ktel-645-hang-chinh-hang-p170165701.html?spid=170165703,,54.0,dienthoaiban,21492000.0
1,Điện thoại bàn Panasonic KX-TS500MX-hàng chính hãng,300000,https://tka.tiki.vn/pixel/pixel?data=ecNKHY5DNpHl-T9OISjLI1SNCFX34KQ0wYMBWBA0tcpKMgzErN1J_JuSoquGcGvmFjFnEYDZzyXE-gG2NucKvCL1597t8ux9z7m92VDADkFTeqH8wAo9zvqQjrd-4VaIZfbaHO43WeY8SnTYTPGcwVG4n-g_sSDq1tPbqXeTWZwt58TGu2Q92JqdmEpIin3a6L9sRY7uA5aYsZv28jrHY8iICuEOnIkS-e66ra4vmFkOa-JzCpNXV-_vGJB-6k7LVHcU0qL1cw4NRvp_BVwELOQ4XVEh2JFS3fnAVsH2iBQxsOLE1mbwuPUByCwTgbc0nsXgaliL36rn6YVxnZ1bP72fi5g-DNriBXD3gIcTLVMO7LG9rcZhHaN-s666HfrIU-At36nHpCi9-YjFKD6zB_obsCYySAAj7c5xZ9QATktvvxMUWodFhx-_QVV6EYWtRbQtf6fGY9cYtHvvL3u6si3ao28FdyUfsPeUHhFQIgoUNOX0H72BvsXD7ZY9J1P30pVUSsreGew_AKIqGhfyCSWZAEiA4InpXPHe3bEciUkWazzMzbJEZUwtG23D5JTO1MVSpriWz8iJw_FNAWsKLJW_ijxCFFY4AEVM3i39RLmNIDhOZDv9HXnlTRKMUKX5wNe01g0yLoGkUr_slvjtdwrHJW3LTXunLgBK8aKfXwbleNo6xNW2yGCHEiIvDl5eZXylljINo04Vr46jB2M7oXycwF8hJr86uilSb5-AaFshCw122fFZ_6fZfhhS4lH-oCP3GaZjKUwrujovW6wlwbmKQrDnbUcJFhTqbJv78zJJyo79KvIfju4FORk1Th-X5W_IbCEhtCTcLQnUeRhInRbzpb2a_zsKfAg6YCDNThJ_L2gE53WbHVmlSEGeAXW_otS8pecJbAo_f1BWh2rcwqyTjBLisYfn6wcGcOLU2JJuP5HSQ7_MTVSzEBfaW6p0gjPKXdcwrfs9UlvJZzUhP2dDva_RP8BlyQsv8zXQC3S-Er6g89aIHrd6TLS10dhxVif8KflRblg2IRIj_4GMIwMvfc_0rypQQzkelM_qrN31qMixmXKSoCX2szuB4nt0PWUHmo2VrmIPWVphI81zpnfkOt7dbkdUYrNF814bCVulsGf_66qZsKc-W51E4w&reqid=hetsCtNIoy2b6goN&type=CLICK&pos=41,,820.0,dienthoaiban,246000000.0
2,Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,1590000,https://tka.tiki.vn/pixel/pixel?data=XDs638BbhbGIrmvmY0NfWifKG2wstyohNxYUo9tjWpJ71XgjN85Z2ZlZVulhFmKxVd6E1726Zj7fFWw8ParOtxOngWAvaU5WaqbJjp9KorYqgNeypfxb-XfPZzqW4bdxDJfgi6Sgr7Ss67RjIvlQ_K1rUqbmp11R41XJDay-re5D7DDg-jCZT_SNjfJqhK8sneiZB2Ky3l_Yx-xTGW6yZ5JimC-nU1_PNFaA-tSoeIs_Rwd-qRk8CDhxpAkP0kIgbbq9i44tSuNlUOj0l8qDx9-zxisl1h73ejE7PETU3moS6_gBAf8K632u8jzTZz7LyRM-2ZWgTsrBD_VgYBACQHQzpeNJGMOZ7WzRJqVE1SCUQ9DqyIid0264_bSmaZL_j4dojwPyQyjzCBbQQ7LHWjrxYursE0HOb1T0dqYqb7xBQUbqMvrwFG0OHoJMUzWt8rT4sRqKEKKya4Rm_e0xkOmhAfndEFpkv06IqGrvJsrdwdIPg7Km7GhXSkwsBjCQ102-edmBsBNE1umMAN4jtwX_xdkcLOoMVgrCLxSk29CdZ4-FzZ-rNt4-YBo9jnBa2LPBxkwEIBBRuGGILmGVAu7lKtxmRzzgtNQljvIi1nc6_svu2x33HGKPTdllDvHfEQXQkQ2TWl59t0h1yG-fs2VbrG238DfAFN3t1SJ9PDoSGDKRVnFdP9ezSTSEedffAXIy4csAOvtaVWNIKwbYchHiN2_MuTGn2YFOnbZY_zewiBxrwYxy2jf3U2ldsSR8r4L3pJbmnEPxI75nK2jlGITor4ikffjrG08HwsV7b0-2yI2P0eMD2KiJdYmotv0kCQCuOqx-Bzy0zHn8V2K7-B0Z3PC1x7Q7xtYNBSxqdvZsOeVLCv0PvkRTVKxhH3ZM_9uYpsC0vx0F5VGuPyquV2DCYDWmdRvcVEJEc42z10l60ULiuiZ4oy6HHLKhW05c2I41aZkX1jNsjLGGrbU378WuQUyJ5_wnWL3w914sp12nwwgXp61_InEjCapt8l2T9rUj9CFAqoD4-V-p-hXQmQJdIUe84lGmnImc762FmsMooJWVojWWIGnvJgnraqPlmH8OyBCM_WsGu5EWRTrJxzQbWnbJePVU01U-2LPCyRG0WMmk4R7dbl9f9zdaogfIM27FoAorldgyfQ&reqid=hetsCtNIoy2b6goN&type=CLICK&pos=42,,28.0,dienthoaiban,44520000.0
3,Điện thoại bàn Panasonic KX-TGF310 hàng chính hãng,2250000,https://tka.tiki.vn/pixel/pixel?data=fPz9q5aVSV59dTvlCLknTF7nFUBCoCWZu3CxwBr1k56DrLgsJBS4YV0ak_d5m_iYHUuOeahY4Q2KfNy7I_WonCrPZaexvrMaLqVsB8cmRBFjSjF3-AY0dBbzpjGrxtppawvcZpsfzZqguGAH8hDRazpfYlRzSW_bVBzPcRpqACwmFoZGdGVSG8QLxmLipGBDWXbUPGokU3n3o6C7RIYVpL0FIZ8mnwjT9KZn6s7QAgPfPlHLlMaC8nPMQwpgw6DVStnEQZNN4xDsAuwZeveNkA3WXZUxW1YiHIi6PcR8W7ZuL-8P9Qaxd6Dmwj0tbdYlnM1MjRYMWAFpV5PZ8UQRNRrXBw67BlL9NFF_5N1K928xZbKtLhQ3A2JAkJwKcQNLwhEb6XPXW0zuOKxembI6Mei3eHPrVBOA9IZvThMx_Fcmi3MF8oJl1XFlHQ05RiRPa5ULCGHtAc_mhn3XrbNptL-EofYmFxnECZ5BXYiiuGwdRPwnnkiE7SlkNe7ml4ADhIHBJt4OAVOEaTaPXLorf9Bdy9rQnkW6tUX4UjQqTet5jjk1B3t0ehdsfp3NbMEvzv0Xtd-bEfBjW8pbJn3enYbx5N3ljYUl1CSUXGQpIO3lxR60K-FCd_8RoinrMEZu_d2KnrBOOxNhT3VlKrIfQc-UkUjfEn5V7kUOkO12IftncaPhRmzbDzezU2Qxd3Qw90xAB1Mf_ImLOtiRf4tNA4E1QMYiK6bnKYgdgtEXuvG92H3DCAM7qFNwIVbUxlSqeMSrQoIzZpN89pj28BUj4oR6Dq5DiDkl1X6Iw8HIMeNQ3A4besRzBkfrvf172SdTz6QrVHMA1BYl5f1C6am0Mn5kH0q8r5XrsCmv-GLC5NnOTXyj530MPFIdQ7JuIWp41fW5GI31Ql0Xc6Ydr2XM5Yg_5ju4qw_dZQoKCv2Ib2hRAbjpxm-yQNqta38MGpAfv7oiFqKtzvQRc5qfkBFvasNIsRr5YguQjPNs4Lk4mdI17aH9yJO5yDvlS2KsNgGqUasssnHtYK1Z8brtUXtCrdqdXZEc1RKU7CG9Z436nl_e3TzY80bXUWeMdgawzzzFZs-itwETQ8Ap3tzOXAWx8J6OlhhK_qlQJc89GCOgo6JNl1IDoAaQkbRWzHPSKQDhyCiZuvGrBym5bA&reqid=hetsCtNIoy2b6goN&type=CLICK&pos=43,,34.0,dienthoaiban,76500000.0
4,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,588000,https://tka.tiki.vn/pixel/pixel?data=A3len_EsIOjR54-4RNCK_7d4TVDEJyBOhx9mTeL8EJ-H8i7nyV4YW4KBe6dtHPxS4RhGH9FMrnbvBYEm4dMIYMohqpz3AGX9V1AyXBCeSXwFAI_m61f-8LkHaS3DIY13tFuY_cPHi246Eih7b0QhdNiv5ANBSV1gWIIT_1BrkZtbaSBns6n8iVNgMeUiMijzD_-NY0tgsIrdSDQBE_lWpPjmS-knQkuhzhEJ_ela0gtD_ZamEqtBLLNEMBVC-Uvd9MoLMTFB57PFgSnXcENjh5RqW1EuIBDheVescpnTUP2MpQnKWzd7DkDqIyxp0jWp3VkuY-i10VLx9N5GRJRcUB_khleiJNlCSuefcuyga289-T_RaJK4cnorOFT06RsUDMJUg9fhEvbCRH7u14XlUTMEEOKcYBlXvbr5OqDEfaiacAfMZ8ZTSoLOOhDHge_vm71QHGVwrVB_-ed4bRkxftkZTmEZ3WpmSdAR3ecHvZUIcRQPbZ1HiSaNudZdMUfe_A4LPEHE9jru8Dzwfv4rBU4Z3_HOmjHSXZSHHqrs4Zmkn61qrMlgYviTcP-tqIv9-Uc9cC5FnbKzL379t8Fl0_bDnbCDSTzb-3JCj4_2Tc5ayeiJ7doQE1mADlvo2lvHGATXpNiZPwLOkJYVD54TNXQXsAzFQ7BhVF6YiGhtzHsxC_Ky_qN9nL0hYUMRlFvV8Ph7vORS6nplWKqoJk9UKxpqdLzVYs7RD_ur5_3xdnac7vG2u9l9UMIG_BIp3mu53sDGPK9ypQcZzcufD7jQ2nT6Hh-5rPEW4jlXf9FtoYENgRdyAgX8DIP8qxlu2smDaCUXJxu4NQELS2XIOEo4P8PBAGSjW_Ca1VStoIoxvBwVOviKgiqO54RIJW9Jxee4X-CZSgTEnJ-FWCj1uptUhM_PQwKbQv11G9ukmvroWVK_Tm5MG3VxGrnxiI3v7Yt4OKcsd_Q2vfGbpYxeV_QoDnPhyKnI1srCZYfYJ3WysmiNME9pIz63oQXMve73zKKmkmq-5kxNww_QtVea7d9hgsjb6T3D7HIFXKNV7wrUqbg9aVJ2BlmhWxz62bXrw3Fz9YZoJcyrxACr2GRyaFF9Wx-OdzjFuvEeBlKhu9Hx26qkSZ6KyzXf70C4L90e69gjt1UdRXaeBML_&reqid=hetsCtNIoy2b6goN&type=CLICK&pos=44,,246.0,dienthoaiban,144648000.0
5,Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,1280000,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgd310-hang-chinh-hang-p11251770.html?spid=53559078,,18.0,dienthoaiban,23040000.0
6,"Điện thoại để bàn tân cổ điển phím quay cao cấp DT14, Lắp sim di động, nghe gọi rất tốt",4200000,https://tiki.vn/dien-thoai-de-ban-tan-co-dien-phim-quay-cao-cap-dt14-p263076992.html?spid=72217401,,4.0,dienthoaiban,16800000.0
7,Điện thoại bàn màu đỏ KXT438,215000,https://tiki.vn/die-n-thoa-i-ba-n-ma-u-do-kxt438-p55197731.html?spid=55197732,,50.0,dienthoaiban,10750000.0
8,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,620000,https://tiki.vn/dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p125171841.html?spid=125171849,,26.0,dienthoaiban,16120000.0
9,Điện thoại Panasonic KX-TS520MX - Trắng - Hàng chính hãng,450000,https://tiki.vn/dien-thoai-panasonic-kx-ts520mx-trang-hang-chinh-hang-p113475741.html?spid=113475742,,8.0,dienthoaiban,3600000.0
